Key,Participant_ID,Category,Difficulty,ResponseTime,routineStart,routineEnd,Result,Start_ms,End_ms
3Item12,8,3,1,5.833983899996383,1675427626.7514956,1675427632.5854795,,1675427626751.4956,1675427632585.4795
3Item6,8,3,0,4.984335899993312,1675427632.6154478,1675427637.5997837,1.0,1675427632615.4478,1675427637599.7837
3Item8,8,3,1,11.750849800009746,1675427637.6290362,1675427649.379886,0.0,1675427637629.036,1675427649379.886
3Item7,8,3,1,8.016479400015669,1675427649.4098692,1675427657.4263487,1.0,1675427649409.8691,1675427657426.3486
3Item9,8,3,1,6.7274138999928255,1675427657.4515965,1675427664.1790104,1.0,1675427657451.5964,1675427664179.0105
3Item17,8,3,2,9.657205800001975,1675427664.1975553,1675427673.8547611,0.0,1675427664197.5554,1675427673854.7612
3Item19,8,3,2,23.23406009998871,1675427673.8904278,1675427697.124488,1.0,1675427673890.4275,1675427697124.488
3Item11,8,3,1,4.499430199997732,1675427697.1485,1675427701.64793,0.0,1675427697148.5,1675427701647.93
3Item4,8,3,0,4.7640402000106405,1675427701.6763258,1675427706.440366,1.0,1675427701676.3257,1675427706440.366
3Item13,8,3,2,3.837049399997341,1675427706.4752257,1675427710.3122752,1.0,1675427706475.2256,1675427710312.2751
3Item10,8,3,1,5.211053700011689,1675427710.333346,1675427715.5443995,1.0,1675427710333.346,1675427715544.3994
3Item14,8,3,2,8.720371100003831,1675427715.5740187,1675427724.2943895,1.0,1675427715574.0188,1675427724294.3894
3Item3,8,3,0,5.0,1675427724.2943895,1675427729.2943895,,1675427724294.3894,1675427729294.3894
1spl1,9,1,0,8.753879299969412,1676374882.7142882,1676374891.4681675,1.0,1676374882714.2883,1676374891468.1675
1spl2,9,1,0,14.718186700018125,1676374891.5685034,1676374906.28669,1.0,1676374891568.5034,1676374906286.69
1Item1,9,1,0,7.076143399986904,1676374906.3162086,1676374913.392352,1.0,1676374906316.2085,1676374913392.352
1Item2,9,1,0,19.75238260003971,1676374913.4125233,1676374933.1649058,1.0,1676374913412.5232,1676374933164.9058
1Item3,9,1,0,13.685846099979244,1676374933.1906595,1676374946.8765056,1.0,1676374933190.6594,1676374946876.5056
1Item4,9,1,1,13.40219779999461,1676374946.9027524,1676374960.3049502,1.0,1676374946902.7524,1676374960304.9502
1Item5,9,1,1,19.521734300011303,1676374960.3329856,1676374979.85472,1.0,1676374960332.9856,1676374979854.7202
1Item6,9,1,1,21.16968370001996,1676374979.8823752,1676375001.052059,1.0,1676374979882.3752,1676375001052.0588
1Item7,9,1,2,25.056495399971027,1676375001.0720506,1676375026.128546,1.0,1676375001072.0503,1676375026128.546
1Item8,9,1,2,74.2750931000337,1676375026.1530335,1676375100.4281266,0.0,1676375026153.0334,1676375100428.1265
1Item9,9,1,2,48.68038099998376,1676375100.4518664,1676375149.1322474,0.0,1676375100451.8665,1676375149132.2476
1Item10,9,1,2,32.770513299969025,1676375149.1574447,1676375181.927958,1.0,1676375149157.4448,1676375181927.958
2spl1,9,2,0,7.77571319998242,1676375270.124789,1676375277.9005022,1.0,1676375270124.789,1676375277900.5022
2spl2,9,2,0,6.114223800017498,1676375282.3687692,1676375288.482993,1.0,1676375282368.7693,1676375288482.993
2Item1,9,2,0,11.834708699956536,1676375290.534261,1676375302.3689697,1.0,1676375290534.261,1676375302368.9695
2Item2,9,2,0,6.848870399990119,1676375304.0911973,1676375310.9400678,1.0,1676375304091.1973,1676375310940.068
2Item3,9,2,0,5.248583399981726,1676375311.9379015,1676375317.1864848,1.0,1676375311937.9016,1676375317186.4849
2Item4,9,2,1,31.64866240002448,1676375318.2257836,1676375349.874446,1.0,1676375318225.7837,1676375349874.4458
2Item5,9,2,1,14.843291500001214,1676375351.0076134,1676375365.850905,1.0,1676375351007.6135,1676375365850.905
2Item6,9,2,1,18.93269899999723,1676375366.868271,1676375385.80097,1.0,1676375366868.271,1676375385800.97
2Item7,9,2,2,36.17543889995432,1676375387.0361729,1676375423.2116115,1.0,1676375387036.1729,1676375423211.6116
2Item8,9,2,2,64.89028940000571,1676375424.0434155,1676375488.9337049,1.0,1676375424043.4155,1676375488933.7048
2Item9,9,2,2,33.09550619998481,1676375489.9469378,1676375523.042444,0.0,1676375489946.9375,1676375523042.444
2Item10,9,2,2,61.87996230000863,1676375524.4615674,1676375586.3415296,0.0,1676375524461.5674,1676375586341.5295
3spl1,9,3,0,4.542018599982839,1676375671.195753,1676375675.7377715,1.0,1676375671195.7532,1676375675737.7715
3Item15,9,3,2,13.91254339995794,1676375683.258477,1676375697.1710205,1.0,1676375683258.477,1676375697171.0205
3Item2,9,3,0,5.759120599948801,1676375697.1950116,1676375702.9541323,1.0,1676375697195.0117,1676375702954.1323
3Item5,9,3,0,4.468131400004495,1676375702.9816177,1676375707.449749,1.0,1676375702981.6177,1676375707449.749
3Item12,9,3,1,12.885532499989496,1676375707.465301,1676375720.3508337,0.0,1676375707465.301,1676375720350.8335
3Item6,9,3,0,6.556124099995941,1676375720.3686593,1676375726.9247837,1.0,1676375720368.6592,1676375726924.7837
3Item8,9,3,1,10.204436999978498,1676375726.9484477,1676375737.1528847,1.0,1676375726948.4478,1676375737152.8848
3Item7,9,3,1,6.1296012999955565,1676375737.171476,1676375743.3010771,1.0,1676375737171.4758,1676375743301.0771
3Item9,9,3,1,15.968929199967532,1676375743.3250794,1676375759.2940087,0.0,1676375743325.079,1676375759294.0088
3Item17,9,3,2,10.554283100005703,1676375759.3183746,1676375769.8726578,0.0,1676375759318.3745,1676375769872.6577
3Item19,9,3,2,15.00098650000291,1676375769.8906732,1676375784.8916595,1.0,1676375769890.673,1676375784891.6594
3Item11,9,3,1,13.793000200006643,1676375784.9110346,1676375798.7040348,0.0,1676375784911.035,1676375798704.035
3Item4,9,3,0,3.46069889998762,1676375798.7249706,1676375802.1856694,1.0,1676375798724.9705,1676375802185.6694
3Item13,9,3,0,2.0,1676375802.1856694,1676375804.1856694,,1676375802185.6694,1676375804185.6694
1spl1,10,1,0,20.10633249999956,1677153274.5458398,1677153294.6521723,1.0,1677153274545.8398,1677153294652.1724
1spl2,10,1,0,9.3007351999986,1677153294.8014154,1677153304.102151,0.0,1677153294801.4155,1677153304102.151
1Item1,10,1,0,24.5595755000104,1677153304.1314905,1677153328.691066,1.0,1677153304131.4905,1677153328691.066
1Item2,10,1,0,37.68451190000633,1677153328.7170148,1677153366.4015267,0.0,1677153328717.015,1677153366401.5266
1Item3,10,1,0,16.037484899992705,1677153366.424379,1677153382.461864,1.0,1677153366424.3792,1677153382461.864
1Item4,10,1,1,8.273823800001992,1677153382.4830294,1677153390.756853,0.0,1677153382483.0293,1677153390756.853
1Item5,10,1,1,22.231086400002823,1677153390.783541,1677153413.0146277,0.0,1677153390783.541,1677153413014.6277
1Item6,10,1,1,22.620533900000737,1677153413.036122,1677153435.656656,1.0,1677153413036.122,1677153435656.656
1Item7,10,1,2,23.204860699988785,1677153435.6804788,1677153458.8853395,1.0,1677153435680.4788,1677153458885.3396
1Item8,10,1,2,15.09496930000023,1677153458.9028132,1677153473.9977825,0.0,1677153458902.8132,1677153473997.7825
1Item9,10,1,2,27.289065699995263,1677153474.022629,1677153501.3116946,0.0,1677153474022.629,1677153501311.6946
1Item10,10,1,2,16.668657600006554,1677153501.330895,1677153517.9995525,0.0,1677153501330.895,1677153517999.5525
2spl1,10,2,0,7.374383299989859,1677153682.3971677,1677153689.771551,1.0,1677153682397.1675,1677153689771.5508
2spl2,10,2,0,16.990788399998564,1677153691.8263102,1677153708.8170986,0.0,1677153691826.31,1677153708817.0986
2Item1,10,2,0,9.856123699995806,1677153718.2014968,1677153728.0576203,1.0,1677153718201.4968,1677153728057.6204
2Item2,10,2,0,11.304585399993812,1677153729.5725214,1677153740.877107,1.0,1677153729572.5215,1677153740877.107
2Item3,10,2,0,21.224990800008527,1677153742.200021,1677153763.425012,1.0,1677153742200.021,1677153763425.0122
2Item4,10,2,1,11.343327399998088,1677153764.6184616,1677153775.961789,0.0,1677153764618.4617,1677153775961.7888
2Item5,10,2,1,24.3771890999924,1677153777.5006306,1677153801.8778198,1.0,1677153777500.6306,1677153801877.8198
2Item6,10,2,1,12.538339599996108,1677153803.0015776,1677153815.5399172,0.0,1677153803001.5776,1677153815539.9172
2Item7,10,2,2,47.88996980000229,1677153816.6524687,1677153864.5424385,1.0,1677153816652.4688,1677153864542.4385
2Item8,10,2,2,25.94556310000189,1677153866.626016,1677153892.571579,0.0,1677153866626.016,1677153892571.579
2Item9,10,2,2,4.685091699997429,1677153893.9444263,1677153898.629518,0.0,1677153893944.4265,1677153898629.518
2Item10,10,2,2,6.110734199988656,1677153900.258005,1677153906.3687391,0.0,1677153900258.005,1677153906368.739
3spl1,10,3,0,4.733223200004431,1677154000.1990917,1677154004.9323149,1.0,1677154000199.0916,1677154004932.315
3spl2,10,3,0,2.8657500999979675,1677154004.954773,1677154007.820523,0.0,1677154004954.773,1677154007820.523
3Item15,10,3,2,6.171088699993561,1677154007.8494737,1677154014.0205624,0.0,1677154007849.4736,1677154014020.5625
3Item2,10,3,0,9.096554599993397,1677154014.0380912,1677154023.1346457,1.0,1677154014038.091,1677154023134.6458
3Item5,10,3,0,5.495223399993847,1677154023.1702533,1677154028.6654766,0.0,1677154023170.2532,1677154028665.4766
3Item12,10,3,1,15.20794510000269,1677154028.689991,1677154043.897936,0.0,1677154028689.991,1677154043897.936
3Item6,10,3,0,8.163965799991274,1677154043.9248376,1677154052.0888033,0.0,1677154043924.8376,1677154052088.8032
3Item8,10,3,1,8.209001499999431,1677154052.1129313,1677154060.3219328,0.0,1677154052112.9312,1677154060321.9329
3Item7,10,3,1,21.75170869998692,1677154060.343958,1677154082.0956666,0.0,1677154060343.958,1677154082095.6667
3Item9,10,3,1,30.93456549999246,1677154082.1226232,1677154113.0571887,0.0,1677154082122.6233,1677154113057.1887
3Item17,10,3,2,5.225832800002536,1677154113.078596,1677154118.3044288,1.0,1677154113078.5962,1677154118304.4287
3Item19,10,3,2,4.281910200006678,1677154118.3206189,1677154122.602529,0.0,1677154118320.619,1677154122602.529
3Item11,10,3,1,2.9510175000032177,1677154122.624575,1677154125.5755925,1.0,1677154122624.575,1677154125575.5923
3Item4,10,3,0,3.0,1677154125.5755925,1677154128.5755925,,1677154125575.5923,1677154128575.5923
1spl1,11,1,0,18.59779399994295,1676893876.033026,1676893894.63082,1.0,1676893876033.026,1676893894630.82
1spl2,11,1,0,5.921467500040308,1676893894.907364,1676893900.8288314,0.0,1676893894907.3638,1676893900828.8315
1Item1,11,1,0,10.835993999964558,1676893900.8934362,1676893911.7294302,1.0,1676893900893.4363,1676893911729.4302
1Item2,11,1,0,45.04507100000046,1676893911.7653794,1676893956.8104503,1.0,1676893911765.3794,1676893956810.4502
1Item3,11,1,0,79.42279450001661,1676893956.8477075,1676894036.270502,1.0,1676893956847.7075,1676894036270.5022
1Item4,11,1,1,48.75871279998682,1676894036.3049295,1676894085.0636425,1.0,1676894036304.9294,1676894085063.6426
1Item5,11,1,1,24.819539900054224,1676894085.100471,1676894109.9200108,1.0,1676894085100.471,1676894109920.0107
1Item6,11,1,1,13.013273000018671,1676894109.9555707,1676894122.9688437,1.0,1676894109955.5708,1676894122968.8438
1Item7,11,1,2,7.793704899959266,1676894123.0130386,1676894130.8067436,1.0,1676894123013.0386,1676894130806.7437
1Item8,11,1,2,11.753282799967565,1676894130.840238,1676894142.5935209,0.0,1676894130840.238,1676894142593.521
1Item9,11,1,2,17.662785900058225,1676894142.6199582,1676894160.2827442,0.0,1676894142619.9585,1676894160282.744
1Item10,11,1,2,30.811107099987566,1676894160.3160405,1676894191.1271477,0.0,1676894160316.0403,1676894191127.1477
2spl1,11,2,0,5.002393800066784,1676894313.69121,1676894318.6936038,1.0,1676894313691.21,1676894318693.6038
2spl2,11,2,0,2.840932499966584,1676894321.460024,1676894324.3009567,0.0,1676894321460.0242,1676894324300.9568
2Item1,11,2,0,3.3398680000100285,1676894329.6421344,1676894332.9820025,1.0,1676894329642.1345,1676894332982.0024
2Item2,11,2,0,8.971341000054963,1676894334.4631224,1676894343.4344633,1.0,1676894334463.1223,1676894343434.4634
2Item3,11,2,0,4.49215050006751,1676894344.5979905,1676894349.090141,1.0,1676894344597.9905,1676894349090.141
2Item4,11,2,1,8.588785300031304,1676894350.2305293,1676894358.8193147,0.0,1676894350230.5293,1676894358819.3147
2Item5,11,2,1,32.810056300018914,1676894365.224865,1676894398.0349212,0.0,1676894365224.865,1676894398034.9211
2Item6,11,2,1,33.02287389989942,1676894401.5533457,1676894434.5762196,1.0,1676894401553.3457,1676894434576.2195
2Item7,11,2,2,71.92897520004772,1676894435.78418,1676894507.713155,0.0,1676894435784.18,1676894507713.155
2Item8,11,2,2,44.99337629997172,1676894510.1876023,1676894555.1809783,0.0,1676894510187.6023,1676894555180.9785
2Item9,11,2,2,11.257439300068654,1676894556.801603,1676894568.0590425,1.0,1676894556801.603,1676894568059.0425
2Item10,11,2,2,16.445055400021374,1676894569.5220933,1676894585.9671488,0.0,1676894569522.0933,1676894585967.1487
3spl1,11,3,0,3.531063099973835,1676894664.6438663,1676894668.1749294,1.0,1676894664643.8662,1676894668174.9294
3spl2,11,3,0,4.468216099892743,1676894668.2105875,1676894672.6788037,1.0,1676894668210.5874,1676894672678.8037
3Item15,11,3,2,14.0637053999817,1676894672.720518,1676894686.7842236,0.0,1676894672720.518,1676894686784.2236
3Item2,11,3,0,2.371892199967988,1676894686.8195968,1676894689.191489,1.0,1676894686819.5967,1676894689191.489
3Item5,11,3,0,3.6707050999393687,1676894689.2341552,1676894692.9048605,1.0,1676894689234.1553,1676894692904.8606
3Item12,11,3,1,4.420094199944288,1676894692.9397829,1676894697.359877,1.0,1676894692939.783,1676894697359.8772
3Item6,11,3,0,2.288474300061353,1676894697.381251,1676894699.6697254,1.0,1676894697381.251,1676894699669.725
3Item8,11,3,1,11.407622700091451,1676894699.699314,1676894711.106937,1.0,1676894699699.3142,1676894711106.937
3Item7,11,3,1,8.206661599921063,1676894711.1387248,1676894719.3453865,0.0,1676894711138.7249,1676894719345.3865
3Item9,11,3,1,3.123072299989872,1676894719.3771386,1676894722.500211,0.0,1676894719377.139,1676894722500.211
3Item17,11,3,2,6.527365599991754,1676894722.5381277,1676894729.065493,1.0,1676894722538.1277,1676894729065.4932
3Item19,11,3,2,19.72213890007697,1676894729.11344,1676894748.835579,1.0,1676894729113.44,1676894748835.5789
3Item11,11,3,1,15.316062500001864,1676894748.8752656,1676894764.191328,1.0,1676894748875.2656,1676894764191.328
3Item4,11,3,0,4.713577199960128,1676894764.2245717,1676894768.938149,1.0,1676894764224.5718,1676894768938.149
3Item13,11,3,2,6.2978940000757575,1676894768.964117,1676894775.262011,1.0,1676894768964.117,1676894775262.011
3Item10,11,3,1,2.82116789999418,1676894775.2945995,1676894778.1157677,1.0,1676894775294.5996,1676894778115.7678
3Item14,11,3,2,7.20308110001497,1676894778.1457305,1676894785.3488116,1.0,1676894778145.7305,1676894785348.8115
3Item3,11,3,0,4.184436200070195,1676894785.385601,1676894789.5700371,1.0,1676894785385.601,1676894789570.037
3Item20,11,3,2,2.4300259000156075,1676894789.605494,1676894792.0355198,1.0,1676894789605.494,1676894792035.5198
3Item18,11,3,2,0.5395456000696868,1676894792.068188,1676894792.6077335,0.0,1676894792068.188,1676894792607.7334
1spl1,12,1,0,3.0122161000035703,1675773300.294364,1675773303.30658,1.0,1675773300294.364,1675773303306.58
1spl2,12,1,0,13.155909299995985,1675773303.471895,1675773316.6278045,0.0,1675773303471.895,1675773316627.8044
1Item1,12,1,0,7.591203999996651,1675773316.6566114,1675773324.2478154,1.0,1675773316656.611,1675773324247.8154
1Item2,12,1,0,9.529152000002796,1675773324.292106,1675773333.8212578,1.0,1675773324292.106,1675773333821.2578
1Item3,12,1,0,15.280158800000208,1675773333.854858,1675773349.135017,1.0,1675773333854.858,1675773349135.0168
1Item4,12,1,1,11.707106700006989,1675773349.1630197,1675773360.8701262,1.0,1675773349163.0198,1675773360870.1262
1Item5,12,1,1,21.37536809999437,1675773360.90535,1675773382.280718,0.0,1675773360905.35,1675773382280.718
1Item6,12,1,1,10.774901800003136,1675773382.3209734,1675773393.0958753,1.0,1675773382320.9734,1675773393095.8752
1Item7,12,1,2,10.635919099993773,1675773393.1262994,1675773403.7622185,1.0,1675773393126.2993,1675773403762.2185
1Item8,12,1,2,15.479023099993356,1675773403.7964523,1675773419.2754755,1.0,1675773403796.4524,1675773419275.4756
1Item9,12,1,2,12.577943700001924,1675773419.309176,1675773431.8871198,1.0,1675773419309.176,1675773431887.12
1Item10,12,1,2,12.3240053000045,1675773431.916224,1675773444.2402294,0.0,1675773431916.224,1675773444240.2292
2spl1,12,2,0,5.681277600000612,1675773531.6286922,1675773537.3099697,1.0,1675773531628.692,1675773537309.9695
2spl2,12,2,0,7.678613299998688,1675773540.168555,1675773547.8471682,0.0,1675773540168.555,1675773547847.1682
2Item1,12,2,0,6.344828700006474,1675773550.5408635,1675773556.885692,1.0,1675773550540.8635,1675773556885.692
2Item2,12,2,0,5.572521800000686,1675773558.2580595,1675773563.8305812,1.0,1675773558258.0596,1675773563830.5813
2Item3,12,2,0,9.883321300003445,1675773565.088879,1675773574.9722004,1.0,1675773565088.8792,1675773574972.2004
2Item4,12,2,1,9.531433500000276,1675773576.4279606,1675773585.9593942,0.0,1675773576427.9607,1675773585959.3943
2Item5,12,2,1,10.157405800011476,1675773587.380894,1675773597.5382998,1.0,1675773587380.894,1675773597538.2998
2Item6,12,2,1,23.94795870000962,1675773598.8267992,1675773622.774758,1.0,1675773598826.799,1675773622774.758
2Item7,12,2,2,7.937500999993063,1675773623.9068522,1675773631.8443532,1.0,1675773623906.8523,1675773631844.3533
2Item8,12,2,2,7.958770099998219,1675773633.11521,1675773641.07398,0.0,1675773633115.21,1675773641073.98
2Item9,12,2,2,16.77030720000039,1675773641.9635737,1675773658.733881,0.0,1675773641963.5735,1675773658733.881
2Item10,12,2,2,14.905311800001073,1675773660.0810676,1675773674.9863794,0.0,1675773660081.0676,1675773674986.3794
3spl1,12,3,0,5.2568162999959895,1675773730.8377862,1675773736.0946026,1.0,1675773730837.786,1675773736094.6023
3Item15,12,3,2,1.1432849999982864,1675773742.9266798,1675773744.069965,0.0,1675773742926.68,1675773744069.9648
3Item2,12,3,0,2.1091545000090264,1675773744.0972755,1675773746.20643,1.0,1675773744097.2754,1675773746206.43
3Item5,12,3,0,2.843962900005863,1675773746.2264826,1675773749.0704455,1.0,1675773746226.483,1675773749070.4456
3Item12,12,3,1,4.221502100001089,1675773749.08979,1675773753.3112922,0.0,1675773749089.79,1675773753311.2922
3Item6,12,3,0,1.942126000009012,1675773753.3317304,1675773755.2738564,1.0,1675773753331.7305,1675773755273.8564
3Item8,12,3,1,6.000143400000525,1675773755.2964492,1675773761.2965925,0.0,1675773755296.4492,1675773761296.5923
3Item7,12,3,1,6.637698200007435,1675773761.3326242,1675773767.9703224,1.0,1675773761332.6245,1675773767970.3225
3Item9,12,3,1,8.419635199999902,1675773768.0005865,1675773776.4202218,0.0,1675773768000.5864,1675773776420.222
3Item17,12,3,2,3.1295907000021543,1675773776.4435778,1675773779.5731685,1.0,1675773776443.578,1675773779573.1685
3Item19,12,3,2,10.193755500004045,1675773779.6050088,1675773789.7987642,1.0,1675773779605.0088,1675773789798.7642
3Item11,12,3,1,4.544324900009087,1675773789.8351617,1675773794.3794866,0.0,1675773789835.1616,1675773794379.4866
3Item4,12,3,0,4.90059449999535,1675773794.4183922,1675773799.318987,1.0,1675773794418.392,1675773799318.9868
3Item13,12,3,2,5.058373699997901,1675773799.3483176,1675773804.4066913,1.0,1675773799348.3176,1675773804406.6914
3Item10,12,3,1,7.778004299994791,1675773804.440819,1675773812.2188234,0.0,1675773804440.819,1675773812218.8235
3Item14,12,3,2,4.661876899990602,1675773812.2507176,1675773816.9125946,1.0,1675773812250.7175,1675773816912.5945
3Item3,12,3,0,5.454168300013407,1675773816.9434006,1675773822.397569,1.0,1675773816943.4006,1675773822397.5688
3Item20,12,3,2,3.829902700003004,1675773822.4175391,1675773826.2474418,0.0,1675773822417.539,1675773826247.4417
3Item18,12,3,2,3.4203761000098893,1675773826.2763207,1675773829.6966968,1.0,1675773826276.3208,1675773829696.6968
3Item16,12,3,2,2.9933224999986123,1675773829.727219,1675773832.7205417,0.0,1675773829727.219,1675773832720.5415
3Item1,12,3,0,4.688437200005865,1675773832.7485285,1675773837.4369657,1.0,1675773832748.5286,1675773837436.9658
1spl1,13,1,0,17.034233700018376,1676637543.0616927,1676637560.0959263,1.0,1676637543061.6926,1676637560095.9265
1spl2,13,1,0,25.396956200012937,1676637560.1816823,1676637585.5786386,0.0,1676637560181.6824,1676637585578.639
1Item1,13,1,0,15.6011541999178,1676637585.604435,1676637601.205589,1.0,1676637585604.435,1676637601205.589
1Item2,13,1,0,23.994961200049147,1676637601.2267964,1676637625.2217577,1.0,1676637601226.7964,1676637625221.7576
1Item3,13,1,0,17.78086489997804,1676637625.2411537,1676637643.022019,0.0,1676637625241.1538,1676637643022.0188
1Item4,13,1,1,29.400174199952744,1676637643.0415816,1676637672.4417558,1.0,1676637643041.5815,1676637672441.756
1Item5,13,1,1,47.86957490001805,1676637672.4609256,1676637720.3305004,1.0,1676637672460.9255,1676637720330.5002
1Item6,13,1,1,24.23855780006852,1676637720.3486557,1676637744.5872135,1.0,1676637720348.6558,1676637744587.2136
1Item7,13,1,2,42.057851199992,1676637744.6022427,1676637786.660094,1.0,1676637744602.243,1676637786660.094
1Item8,13,1,2,21.81519340001978,1676637786.6782572,1676637808.4934506,1.0,1676637786678.257,1676637808493.4507
1Item9,13,1,2,34.3344876000192,1676637808.5102994,1676637842.8447871,0.0,1676637808510.2996,1676637842844.787
1Item10,13,1,0,43.0,1676637842.8447871,1676637885.8447871,,1676637842844.787,1676637885844.787
2spl1,13,2,0,6.04550340003334,1676638062.2649374,1676638068.3104408,1.0,1676638062264.9375,1676638068310.441
2spl2,13,2,0,9.705849400022998,1676638071.339491,1676638081.0453403,1.0,1676638071339.491,1676638081045.3403
2Item1,13,2,0,8.046054500038736,1676638083.9070349,1676638091.9530897,1.0,1676638083907.035,1676638091953.0896
2Item2,13,2,0,5.050542199984193,1676638094.33825,1676638099.388792,1.0,1676638094338.25,1676638099388.792
2Item3,13,2,0,8.750658500008285,1676638101.4564364,1676638110.207095,1.0,1676638101456.4363,1676638110207.095
2Item4,13,2,1,19.92401209997479,1676638111.7231555,1676638131.6471677,0.0,1676638111723.1555,1676638131647.1675
2Item5,13,2,1,11.070170000079088,1676638138.1287663,1676638149.1989362,1.0,1676638138128.7664,1676638149198.9363
2Item6,13,2,1,29.33666179992724,1676638152.159307,1676638181.4959688,1.0,1676638152159.307,1676638181495.9688
2Item7,13,2,2,13.340610199957156,1676638183.2065446,1676638196.547155,1.0,1676638183206.545,1676638196547.1548
2Item8,13,2,2,68.13240210001823,1676638198.5015488,1676638266.633951,1.0,1676638198501.5488,1676638266633.951
2Item9,13,2,2,27.78007390000857,1676638268.7751403,1676638296.5552142,1.0,1676638268775.1404,1676638296555.214
2Item10,13,2,2,35.42592920002062,1676638298.540693,1676638333.9666224,1.0,1676638298540.693,1676638333966.6223
3spl1,13,3,0,3.899583399994299,1676638417.6269724,1676638421.5265558,1.0,1676638417626.9724,1676638421526.5557
3spl2,13,3,0,5.940578399924561,1676638421.5424762,1676638427.4830546,1.0,1676638421542.476,1676638427483.0547
3Item15,13,3,2,7.864162500016391,1676638427.500499,1676638435.3646617,0.0,1676638427500.499,1676638435364.6616
3Item2,13,3,0,6.643802700098604,1676638435.3746474,1676638442.01845,1.0,1676638435374.6477,1676638442018.45
3Item5,13,3,0,3.736109899939038,1676638442.039149,1676638445.775259,1.0,1676638442039.149,1676638445775.259
3Item12,13,3,1,6.977038299897686,1676638445.796031,1676638452.7730694,1.0,1676638445796.031,1676638452773.069
3Item6,13,3,0,7.669513099943288,1676638452.791313,1676638460.460826,1.0,1676638452791.313,1676638460460.826
3Item8,13,3,1,9.154466700041668,1676638460.4774275,1676638469.631894,1.0,1676638460477.4275,1676638469631.894
3Item7,13,3,1,7.53865310002584,1676638469.6484897,1676638477.1871428,1.0,1676638469648.4895,1676638477187.1428
3Item9,13,3,1,12.261490699951535,1676638477.206284,1676638489.4677746,0.0,1676638477206.284,1676638489467.775
3Item17,13,3,2,5.645596400019713,1676638489.4841716,1676638495.129768,0.0,1676638489484.1716,1676638495129.7678
3Item19,13,3,2,8.666182699962519,1676638495.142557,1676638503.8087397,1.0,1676638495142.557,1676638503808.7395
3Item11,13,3,1,4.641846200102009,1676638503.8229015,1676638508.4647477,1.0,1676638503822.9014,1676638508464.7476
3Item4,13,3,0,7.692810599924996,1676638508.4782796,1676638516.17109,1.0,1676638508478.2795,1676638516171.0898
3Item13,13,3,2,6.931695700041018,1676638516.18655,1676638523.1182456,1.0,1676638516186.5498,1676638523118.2456
3Item10,13,3,1,5.856595700024627,1676638523.1365502,1676638528.993146,1.0,1676638523136.5503,1676638528993.146
3Item14,13,3,2,9.666167799965478,1676638529.0039458,1676638538.6701136,1.0,1676638529003.9458,1676638538670.1135
3Item3,13,3,0,9.0,1676638538.6701136,1676638547.6701136,,1676638538670.1135,1676638547670.1135
1spl1,14,1,0,11.161316000041552,1676808581.512342,1676808592.673658,1.0,1676808581512.342,1676808592673.658
1spl2,14,1,0,7.922201400040649,1676808592.798003,1676808600.7202044,1.0,1676808592798.003,1676808600720.2043
1Item1,14,1,0,7.902614700025879,1676808600.7463405,1676808608.648955,1.0,1676808600746.3406,1676808608648.955
1Item2,14,1,0,6.4830265999771655,1676808608.6705265,1676808615.153553,1.0,1676808608670.5266,1676808615153.553
1Item3,14,1,0,5.605864000041038,1676808615.178662,1676808620.784526,1.0,1676808615178.662,1676808620784.526
1Item4,14,1,1,9.162757299956866,1676808620.8041437,1676808629.966901,1.0,1676808620804.1436,1676808629966.9011
1Item5,14,1,1,32.164864799939096,1676808629.993606,1676808662.1584709,0.0,1676808629993.6062,1676808662158.471
1Item6,14,1,1,43.32478879997507,1676808662.1848967,1676808705.5096855,1.0,1676808662184.8967,1676808705509.6855
1Item7,14,1,2,41.16589820000809,1676808705.5355434,1676808746.7014415,1.0,1676808705535.5437,1676808746701.4414
1Item8,14,1,2,55.67604089993984,1676808746.7265804,1676808802.4026213,1.0,1676808746726.5803,1676808802402.621
1Item9,14,1,2,42.62316110008396,1676808802.4257689,1676808845.04893,1.0,1676808802425.7688,1676808845048.93
1Item10,14,1,2,40.5844427999109,1676808845.07471,1676808885.6591527,1.0,1676808845074.71,1676808885659.1528
2spl1,14,2,0,10.022287099971436,1676809000.1409883,1676809010.1632757,1.0,1676809000140.9883,1676809010163.2756
2spl2,14,2,0,19.661864300025627,1676809012.9946835,1676809032.6565478,0.0,1676809012994.6836,1676809032656.548
2Item1,14,2,0,8.395147000090219,1676809035.6713526,1676809044.0664997,1.0,1676809035671.3523,1676809044066.4998
2Item2,14,2,0,4.711314299958758,1676809045.86848,1676809050.5797942,1.0,1676809045868.48,1676809050579.7942
2Item3,14,2,0,4.699058199999854,1676809051.980289,1676809056.6793473,1.0,1676809051980.289,1676809056679.3472
2Item4,14,2,1,15.559363100095652,1676809057.653232,1676809073.2125952,1.0,1676809057653.2322,1676809073212.5952
2Item5,14,2,1,7.295382599928416,1676809074.2394478,1676809081.5348303,1.0,1676809074239.4478,1676809081534.8303
2Item6,14,2,1,30.36308010003995,1676809082.4495497,1676809112.8126297,1.0,1676809082449.5496,1676809112812.6296
2Item7,14,2,2,12.21524299995508,1676809114.8250487,1676809127.0402918,1.0,1676809114825.0486,1676809127040.2915
2Item8,14,2,2,27.889474200084805,1676809128.205663,1676809156.0951371,1.0,1676809128205.663,1676809156095.1372
